Team,Spielernummer,Anzahl,Event,Jahr
Strelitz Dukes,11.0,5,1-Extra-Punkt,2022
Strelitz Dukes,12.0,7,Touchdown,2022
Strelitz Dukes,12.0,6,1-Extra-Punkt,2022
Strelitz Dukes,12.0,2,First Down,2022
Strelitz Dukes,12.0,1,Strafe,2022
Strelitz Dukes,13.0,1,First Down,2022
Strelitz Dukes,17.0,5,Interception,2022
Strelitz Dukes,17.0,8,Touchdown,2022
Strelitz Dukes,17.0,11,1-Extra-Punkt,2022
Strelitz Dukes,17.0,5,First Down,2022
Strelitz Dukes,17.0,2,Strafe,2022
Strelitz Dukes,18.0,1,Interception,2022
Strelitz Dukes,18.0,3,Touchdown,2022
Strelitz Dukes,18.0,1,1-Extra-Punkt,2022
Strelitz Dukes,21.0,2,1-Extra-Punkt,2022
Strelitz Dukes,21.0,1,First Down,2022
Strelitz Dukes,21.0,2,Touchdown,2022
Strelitz Dukes,24.0,2,Touchdown,2022
Strelitz Dukes,24.0,1,1-Extra-Punkt,2022
Strelitz Dukes,24.0,3,First Down,2022
Strelitz Dukes,33.0,1,Interception,2022
Strelitz Dukes,66.0,2,Touchdown,2022
Strelitz Dukes,66.0,1,Safety (+2),2022
Strelitz Dukes,70.0,1,Strafe,2022
Strelitz Dukes,0.0,2,1-Extra-Punkt,2023
Strelitz Dukes,0.0,3,Touchdown,2023
Strelitz Dukes,1.0,11,Touchdown,2023
Strelitz Dukes,1.0,1,Strafe,2023
Strelitz Dukes,1.0,4,First Down,2023
Strelitz Dukes,2.0,3,Safety (+2),2023
Strelitz Dukes,3.0,3,First Down,2023
Strelitz Dukes,3.0,1,Interception,2023
Strelitz Dukes,3.0,19,Touchdown,2023
Strelitz Dukes,3.0,9,1-Extra-Punkt,2023
Strelitz Dukes,4.0,22,1-Extra-Punkt,2023
Strelitz Dukes,4.0,1,2-Extra-Punkte,2023
Strelitz Dukes,4.0,12,First Down,2023
Strelitz Dukes,4.0,1,Safety (+2),2023
Strelitz Dukes,4.0,20,Interception,2023
Strelitz Dukes,4.0,55,Touchdown,2023
Strelitz Dukes,4.0,2,Strafe,2023
Strelitz Dukes,7.0,3,Interception,2023
Strelitz Dukes,7.0,2,Touchdown,2023
Strelitz Dukes,8.0,1,Strafe,2023
Strelitz Dukes,8.0,3,Interception,2023
Strelitz Dukes,8.0,1,Touchdown,2023
Strelitz Dukes,9.0,1,Touchdown,2023
Strelitz Dukes,10.0,1,Strafe,2023
Strelitz Dukes,10.0,1,Interception,2023
Strelitz Dukes,10.0,3,Touchdown,2023
Strelitz Dukes,11.0,5,Touchdown,2023
Strelitz Dukes,11.0,7,1-Extra-Punkt,2023
Strelitz Dukes,11.0,3,First Down,2023
Strelitz Dukes,12.0,1,Touchdown,2023
Strelitz Dukes,12.0,1,Strafe,2023
Strelitz Dukes,13.0,2,Touchdown,2023
Strelitz Dukes,13.0,1,Interception,2023
Strelitz Dukes,13.0,1,First Down,2023
Strelitz Dukes,15.0,3,Touchdown,2023
Strelitz Dukes,15.0,9,Interception,2023
Strelitz Dukes,17.0,1,First Down,2023
Strelitz Dukes,17.0,3,1-Extra-Punkt,2023
Strelitz Dukes,21.0,18,1-Extra-Punkt,2023
Strelitz Dukes,21.0,42,Touchdown,2023
Strelitz Dukes,21.0,13,First Down,2023
Strelitz Dukes,21.0,2,2-Extra-Punkte,2023
Strelitz Dukes,22.0,1,First Down,2023
Strelitz Dukes,31.0,1,Strafe,2023
Strelitz Dukes,31.0,1,1-Extra-Punkt,2023
Strelitz Dukes,31.0,1,Touchdown,2023
Strelitz Dukes,31.0,3,Safety (+2),2023
Strelitz Dukes,66.0,2,1-Extra-Punkt,2023
Strelitz Dukes,69.0,1,First Down,2023
Strelitz Dukes,69.0,2,Interception,2023
Strelitz Dukes,69.0,4,Touchdown,2023
Strelitz Dukes,69.0,1,1-Extra-Punkt,2023
Strelitz Dukes,84.0,32,Touchdown,2023
Strelitz Dukes,84.0,19,1-Extra-Punkt,2023
Strelitz Dukes,84.0,7,First Down,2023
Strelitz Dukes,84.0,1,Strafe,2023
Strelitz Dukes,1.0,7,Touchdown,2024
Strelitz Dukes,1.0,2,Interception,2024
Strelitz Dukes,1.0,1,1-Extra-Punkt,2024
Strelitz Dukes,1.0,2,First Down,2024
Strelitz Dukes,1.0,2,2-Extra-Punkte,2024
Strelitz Dukes,2.0,2,2-Extra-Punkte,2024
Strelitz Dukes,2.0,3,Touchdown,2024
Strelitz Dukes,2.0,1,First Down,2024
Strelitz Dukes,3.0,5,First Down,2024
Strelitz Dukes,3.0,4,2-Extra-Punkte,2024
Strelitz Dukes,3.0,7,Touchdown,2024
Strelitz Dukes,4.0,32,Touchdown,2024
Strelitz Dukes,4.0,26,First Down,2024
Strelitz Dukes,4.0,3,Strafe,2024
Strelitz Dukes,4.0,12,2-Extra-Punkte,2024
Strelitz Dukes,4.0,11,Interception,2024
Strelitz Dukes,5.0,1,2-Extra-Punkte,2024
Strelitz Dukes,5.0,1,Interception,2024
Strelitz Dukes,6.0,1,Touchdown,2024
Strelitz Dukes,7.0,6,Interception,2024
Strelitz Dukes,7.0,3,Touchdown,2024
Strelitz Dukes,7.0,2,Strafe,2024
Strelitz Dukes,8.0,1,Strafe,2024
Strelitz Dukes,8.0,3,Interception,2024
Strelitz Dukes,8.0,2,Touchdown,2024
Strelitz Dukes,11.0,2,2-Extra-Punkte,2024
Strelitz Dukes,11.0,5,First Down,2024
Strelitz Dukes,11.0,1,Interception,2024
Strelitz Dukes,14.0,18,First Down,2024
Strelitz Dukes,14.0,2,Interception,2024
Strelitz Dukes,14.0,16,Touchdown,2024
Strelitz Dukes,14.0,2,Strafe,2024
Strelitz Dukes,14.0,4,2-Extra-Punkte,2024
Strelitz Dukes,15.0,5,Strafe,2024
Strelitz Dukes,21.0,1,Strafe,2024
Strelitz Dukes,21.0,28,First Down,2024
Strelitz Dukes,21.0,26,Touchdown,2024
Strelitz Dukes,21.0,13,2-Extra-Punkte,2024
Strelitz Dukes,31.0,2,2-Extra-Punkte,2024
Strelitz Dukes,31.0,1,Strafe,2024
Strelitz Dukes,31.0,2,First Down,2024
Strelitz Dukes,31.0,2,Touchdown,2024
Strelitz Dukes,37.0,1,Strafe,2024
Strelitz Dukes,84.0,8,Touchdown,2024
Strelitz Dukes,84.0,1,2-Extra-Punkte,2024
Strelitz Dukes,84.0,8,First Down,2024
Strelitz Dukes,87.0,1,Touchdown,2024
Strelitz Dukes,87.0,1,Interception,2024
Strelitz Dukes,87.0,1,Safety (+2),2024
Stuttgart Scorpions,5.0,1,Strafe,2021
Stuttgart Scorpions,12.0,3,Touchdown,2021
Stuttgart Scorpions,12.0,2,Strafe,2021
Stuttgart Scorpions,12.0,3,1-Extra-Punkt,2021
Stuttgart Scorpions,12.0,1,First Down,2021
Stuttgart Scorpions,15.0,5,First Down,2021
Stuttgart Scorpions,15.0,3,Touchdown,2021
Stuttgart Scorpions,17.0,2,Strafe,2021
Stuttgart Scorpions,17.0,3,First Down,2021
Stuttgart Scorpions,17.0,7,Touchdown,2021
Stuttgart Scorpions,17.0,3,1-Extra-Punkt,2021
Stuttgart Scorpions,18.0,5,1-Extra-Punkt,2021
Stuttgart Scorpions,18.0,4,First Down,2021
Stuttgart Scorpions,18.0,5,Touchdown,2021
Stuttgart Scorpions,19.0,1,Interception,2021
Stuttgart Scorpions,23.0,1,Touchdown,2021
Stuttgart Scorpions,23.0,5,Strafe,2021
Stuttgart Scorpions,23.0,5,First Down,2021
Stuttgart Scorpions,27.0,2,First Down,2021
Stuttgart Scorpions,27.0,1,Touchdown,2021
Stuttgart Scorpions,27.0,2,Strafe,2021
Stuttgart Scorpions,27.0,2,Interception,2021
Stuttgart Scorpions,35.0,1,Interception,2021
Stuttgart Scorpions,35.0,3,First Down,2021
Stuttgart Scorpions,35.0,3,Touchdown,2021
Stuttgart Scorpions,41.0,1,Interception,2021
Stuttgart Scorpions,41.0,1,Touchdown,2021
Stuttgart Scorpions,63.0,2,Strafe,2021
Stuttgart Scorpions,63.0,1,Touchdown,2021
Stuttgart Scorpions,63.0,1,First Down,2021
Stuttgart Scorpions,81.0,1,Interception,2021
Stuttgart Scorpions,82.0,1,First Down,2021
Stuttgart Scorpions,82.0,1,1-Extra-Punkt,2021
Stuttgart Scorpions,82.0,1,Touchdown,2021
Stuttgart Scorpions,83.0,2,Interception,2021
Stuttgart Scorpions,89.0,5,First Down,2021
Stuttgart Scorpions,89.0,1,Strafe,2021
Stuttgart Scorpions,89.0,1,1-Extra-Punkt,2021
Stuttgart Scorpions,89.0,4,Touchdown,2021
Stuttgart Scorpions,91.0,1,Interception,2021
Stuttgart Scorpions,91.0,2,1-Extra-Punkt,2021
Stuttgart Scorpions,92.0,8,Touchdown,2021
Stuttgart Scorpions,92.0,4,1-Extra-Punkt,2021
Stuttgart Scorpions,92.0,1,Strafe,2021
Stuttgart Scorpions,97.0,3,Interception,2021
Stuttgart Scorpions,5.0,1,Strafe,2022
Stuttgart Scorpions,12.0,14,Touchdown,2022
Stuttgart Scorpions,12.0,10,1-Extra-Punkt,2022
Stuttgart Scorpions,12.0,13,First Down,2022
Stuttgart Scorpions,14.0,7,First Down,2022
Stuttgart Scorpions,14.0,4,Touchdown,2022
Stuttgart Scorpions,14.0,1,1-Extra-Punkt,2022
Stuttgart Scorpions,14.0,3,Interception,2022
Stuttgart Scorpions,15.0,1,1-Extra-Punkt,2022
Stuttgart Scorpions,15.0,1,2-Extra-Punkte,2022
Stuttgart Scorpions,15.0,2,First Down,2022
Stuttgart Scorpions,15.0,6,Touchdown,2022
Stuttgart Scorpions,16.0,8,Touchdown,2022
Stuttgart Scorpions,16.0,1,Strafe,2022
Stuttgart Scorpions,16.0,8,1-Extra-Punkt,2022
Stuttgart Scorpions,16.0,1,First Down,2022
Stuttgart Scorpions,17.0,3,Touchdown,2022
Stuttgart Scorpions,17.0,1,Strafe,2022
Stuttgart Scorpions,17.0,4,1-Extra-Punkt,2022
Stuttgart Scorpions,17.0,3,First Down,2022
Stuttgart Scorpions,18.0,9,First Down,2022
Stuttgart Scorpions,18.0,22,Touchdown,2022
Stuttgart Scorpions,18.0,12,1-Extra-Punkt,2022
Stuttgart Scorpions,21.0,1,Strafe,2022
Stuttgart Scorpions,23.0,35,Touchdown,2022
Stuttgart Scorpions,23.0,7,Strafe,2022
Stuttgart Scorpions,23.0,15,1-Extra-Punkt,2022
Stuttgart Scorpions,23.0,3,Interception,2022
Stuttgart Scorpions,23.0,26,First Down,2022
Stuttgart Scorpions,25.0,1,Strafe,2022
Stuttgart Scorpions,27.0,8,Interception,2022
Stuttgart Scorpions,27.0,1,Strafe,2022
Stuttgart Scorpions,31.0,3,Interception,2022
Stuttgart Scorpions,35.0,2,Strafe,2022
Stuttgart Scorpions,35.0,16,Touchdown,2022
Stuttgart Scorpions,35.0,9,1-Extra-Punkt,2022
Stuttgart Scorpions,35.0,3,First Down,2022
Stuttgart Scorpions,41.0,2,Interception,2022
Stuttgart Scorpions,41.0,1,Strafe,2022
Stuttgart Scorpions,41.0,2,Safety (+2),2022
Stuttgart Scorpions,55.0,1,Interception,2022
Stuttgart Scorpions,58.0,4,First Down,2022
Stuttgart Scorpions,58.0,3,Touchdown,2022
Stuttgart Scorpions,58.0,2,1-Extra-Punkt,2022
Stuttgart Scorpions,59.0,1,First Down,2022
Stuttgart Scorpions,59.0,1,Touchdown,2022
Stuttgart Scorpions,63.0,3,Touchdown,2022
Stuttgart Scorpions,63.0,1,Interception,2022
Stuttgart Scorpions,69.0,1,First Down,2022
Stuttgart Scorpions,77.0,1,Strafe,2022
Stuttgart Scorpions,81.0,3,1-Extra-Punkt,2022
Stuttgart Scorpions,81.0,1,Safety (+2),2022
Stuttgart Scorpions,81.0,5,Touchdown,2022
Stuttgart Scorpions,84.0,6,1-Extra-Punkt,2022
Stuttgart Scorpions,84.0,3,Touchdown,2022
Stuttgart Scorpions,84.0,2,First Down,2022
Stuttgart Scorpions,86.0,4,Touchdown,2022
Stuttgart Scorpions,86.0,3,First Down,2022
Stuttgart Scorpions,86.0,2,1-Extra-Punkt,2022
Stuttgart Scorpions,87.0,3,Touchdown,2022
Stuttgart Scorpions,87.0,2,First Down,2022
Stuttgart Scorpions,87.0,2,1-Extra-Punkt,2022
Stuttgart Scorpions,88.0,1,Safety (+2),2022
Stuttgart Scorpions,88.0,1,First Down,2022
Stuttgart Scorpions,89.0,2,First Down,2022
Stuttgart Scorpions,89.0,6,1-Extra-Punkt,2022
Stuttgart Scorpions,89.0,11,Touchdown,2022
Stuttgart Scorpions,91.0,11,First Down,2022
Stuttgart Scorpions,91.0,2,1-Extra-Punkt,2022
Stuttgart Scorpions,91.0,8,Touchdown,2022
Stuttgart Scorpions,94.0,1,Interception,2022
Stuttgart Scorpions,97.0,5,Touchdown,2022
Stuttgart Scorpions,97.0,4,Interception,2022
Stuttgart Scorpions,97.0,5,First Down,2022
Stuttgart Scorpions,97.0,2,1-Extra-Punkt,2022
Stuttgart Scorpions,97.0,3,Strafe,2022
Stuttgart Scorpions,98.0,2,Touchdown,2022
Stuttgart Scorpions,98.0,9,Interception,2022
Stuttgart Scorpions,98.0,2,Safety (+2),2022
Stuttgart Scorpions,99.0,1,Touchdown,2022
Stuttgart Scorpions,8.0,6,Touchdown,2023
Stuttgart Scorpions,8.0,1,Strafe,2023
Stuttgart Scorpions,8.0,9,First Down,2023
Stuttgart Scorpions,8.0,5,1-Extra-Punkt,2023
Stuttgart Scorpions,12.0,13,First Down,2023
Stuttgart Scorpions,12.0,8,1-Extra-Punkt,2023
Stuttgart Scorpions,12.0,4,Touchdown,2023
Stuttgart Scorpions,15.0,8,First Down,2023
Stuttgart Scorpions,15.0,2,1-Extra-Punkt,2023
Stuttgart Scorpions,15.0,15,Touchdown,2023
Stuttgart Scorpions,18.0,3,First Down,2023
Stuttgart Scorpions,18.0,2,Interception,2023
Stuttgart Scorpions,18.0,3,1-Extra-Punkt,2023
Stuttgart Scorpions,18.0,1,Touchdown,2023
Stuttgart Scorpions,18.0,1,Safety (+2),2023
Stuttgart Scorpions,27.0,7,Interception,2023
Stuttgart Scorpions,27.0,4,Touchdown,2023
Stuttgart Scorpions,27.0,2,Strafe,2023
Stuttgart Scorpions,31.0,1,Strafe,2023
Stuttgart Scorpions,32.0,1,Strafe,2023
Stuttgart Scorpions,35.0,3,1-Extra-Punkt,2023
Stuttgart Scorpions,35.0,3,Strafe,2023
Stuttgart Scorpions,35.0,6,Touchdown,2023
Stuttgart Scorpions,35.0,3,First Down,2023
Stuttgart Scorpions,43.0,3,First Down,2023
Stuttgart Scorpions,43.0,4,Touchdown,2023
Stuttgart Scorpions,44.0,10,1-Extra-Punkt,2023
Stuttgart Scorpions,44.0,7,First Down,2023
Stuttgart Scorpions,44.0,4,Strafe,2023
Stuttgart Scorpions,44.0,15,Touchdown,2023
Stuttgart Scorpions,46.0,7,Touchdown,2023
Stuttgart Scorpions,46.0,1,2-Extra-Punkte,2023
Stuttgart Scorpions,46.0,6,First Down,2023
Stuttgart Scorpions,58.0,4,First Down,2023
Stuttgart Scorpions,58.0,1,Interception,2023
Stuttgart Scorpions,58.0,5,Touchdown,2023
Stuttgart Scorpions,58.0,3,1-Extra-Punkt,2023
Stuttgart Scorpions,63.0,1,Interception,2023
Stuttgart Scorpions,63.0,1,Touchdown,2023
Stuttgart Scorpions,63.0,1,1-Extra-Punkt,2023
Stuttgart Scorpions,81.0,3,Touchdown,2023
Stuttgart Scorpions,81.0,1,Safety (+2),2023
Stuttgart Scorpions,81.0,1,1-Extra-Punkt,2023
Stuttgart Scorpions,81.0,1,First Down,2023
Stuttgart Scorpions,81.0,2,Interception,2023
Stuttgart Scorpions,81.0,1,Strafe,2023
Stuttgart Scorpions,91.0,1,Interception,2023
Stuttgart Scorpions,95.0,1,1-Extra-Punkt,2023
Stuttgart Scorpions,95.0,3,First Down,2023
Stuttgart Scorpions,97.0,7,Touchdown,2023
Stuttgart Scorpions,97.0,1,Interception,2023
Stuttgart Scorpions,97.0,2,First Down,2023
Stuttgart Scorpions,99.0,1,Strafe,2023
Stuttgart Scorpions,0.0,1,Strafe,2024
Stuttgart Scorpions,4.0,1,First Down,2024
Stuttgart Scorpions,5.0,1,Strafe,2024
Stuttgart Scorpions,8.0,1,Strafe,2024
Stuttgart Scorpions,8.0,13,First Down,2024
Stuttgart Scorpions,8.0,8,Touchdown,2024
Stuttgart Scorpions,8.0,4,2-Extra-Punkte,2024
Stuttgart Scorpions,8.0,3,1-Extra-Punkt,2024
Stuttgart Scorpions,12.0,1,1-Extra-Punkt,2024
Stuttgart Scorpions,12.0,5,First Down,2024
Stuttgart Scorpions,12.0,5,Touchdown,2024
Stuttgart Scorpions,15.0,9,First Down,2024
Stuttgart Scorpions,15.0,5,Touchdown,2024
Stuttgart Scorpions,18.0,1,Strafe,2024
Stuttgart Scorpions,18.0,1,Touchdown,2024
Stuttgart Scorpions,18.0,1,Interception,2024
Stuttgart Scorpions,27.0,1,Interception,2024
Stuttgart Scorpions,35.0,5,Interception,2024
Stuttgart Scorpions,35.0,1,1-Extra-Punkt,2024
Stuttgart Scorpions,43.0,1,First Down,2024
Stuttgart Scorpions,43.0,1,1-Extra-Punkt,2024
Stuttgart Scorpions,43.0,1,Strafe,2024
Stuttgart Scorpions,43.0,1,Touchdown,2024
Stuttgart Scorpions,46.0,2,Touchdown,2024
Stuttgart Scorpions,46.0,1,First Down,2024
Stuttgart Scorpions,63.0,1,Touchdown,2024
Stuttgart Scorpions,63.0,1,Interception,2024
Stuttgart Scorpions,63.0,1,First Down,2024
Stuttgart Scorpions,63.0,1,Strafe,2024
Stuttgart Scorpions,81.0,8,First Down,2024
Stuttgart Scorpions,81.0,6,Touchdown,2024
Stuttgart Scorpions,81.0,4,Interception,2024
Stuttgart Scorpions,83.0,1,Interception,2024
Stuttgart Scorpions,87.0,1,First Down,2024
Stuttgart Scorpions,95.0,1,Strafe,2024
Stuttgart Scorpions,95.0,9,First Down,2024
Stuttgart Scorpions,95.0,1,1-Extra-Punkt,2024
Stuttgart Scorpions,95.0,2,Touchdown,2024
Stuttgart Scorpions,98.0,1,2-Extra-Punkte,2024
Stuttgart Scorpions,98.0,19,First Down,2024
Stuttgart Scorpions,98.0,3,1-Extra-Punkt,2024
Stuttgart Scorpions,98.0,12,Touchdown,2024
Stuttgart Scorpions,98.0,1,Strafe,2024
Stuttgart Scorpions,99.0,2,First Down,2024
Stuttgart Scorpions,99.0,1,Touchdown,2024
Stuttgart Silver Arrows,1.0,2,First Down,2022
Stuttgart Silver Arrows,2.0,4,First Down,2022
Stuttgart Silver Arrows,2.0,2,1-Extra-Punkt,2022
Stuttgart Silver Arrows,2.0,11,Touchdown,2022
Stuttgart Silver Arrows,5.0,1,Touchdown,2022
Stuttgart Silver Arrows,6.0,2,1-Extra-Punkt,2022
Stuttgart Silver Arrows,6.0,1,Touchdown,2022
Stuttgart Silver Arrows,9.0,1,Strafe,2022
Stuttgart Silver Arrows,11.0,1,Touchdown,2022
Stuttgart Silver Arrows,11.0,1,Strafe,2022
Stuttgart Silver Arrows,12.0,2,Interception,2022
Stuttgart Silver Arrows,12.0,1,Strafe,2022
Stuttgart Silver Arrows,13.0,1,Strafe,2022
Stuttgart Silver Arrows,13.0,2,Touchdown,2022
Stuttgart Silver Arrows,16.0,1,First Down,2022
Stuttgart Silver Arrows,16.0,4,Touchdown,2022
Stuttgart Silver Arrows,16.0,1,1-Extra-Punkt,2022
Stuttgart Silver Arrows,17.0,7,Touchdown,2022
Stuttgart Silver Arrows,17.0,1,Strafe,2022
Stuttgart Silver Arrows,17.0,6,First Down,2022
Stuttgart Silver Arrows,17.0,1,2-Extra-Punkte,2022
Stuttgart Silver Arrows,19.0,1,First Down,2022
Stuttgart Silver Arrows,19.0,2,Touchdown,2022
Stuttgart Silver Arrows,23.0,1,1-Extra-Punkt,2022
Stuttgart Silver Arrows,23.0,2,First Down,2022
Stuttgart Silver Arrows,23.0,1,Interception,2022
Stuttgart Silver Arrows,23.0,1,Safety (+2),2022
Stuttgart Silver Arrows,29.0,1,First Down,2022
Stuttgart Silver Arrows,33.0,1,Interception,2022
Stuttgart Silver Arrows,47.0,1,1-Extra-Punkt,2022
Stuttgart Silver Arrows,47.0,1,Touchdown,2022
Stuttgart Silver Arrows,47.0,1,First Down,2022
Stuttgart Silver Arrows,59.0,1,First Down,2022
Stuttgart Silver Arrows,82.0,1,Interception,2022
Stuttgart Silver Arrows,82.0,1,Strafe,2022
Stuttgart Silver Arrows,0.0,2,Strafe,2023
Stuttgart Silver Arrows,1.0,1,Interception,2023
Stuttgart Silver Arrows,2.0,2,Strafe,2023
Stuttgart Silver Arrows,2.0,4,2-Extra-Punkte,2023
Stuttgart Silver Arrows,2.0,22,First Down,2023
Stuttgart Silver Arrows,2.0,7,1-Extra-Punkt,2023
Stuttgart Silver Arrows,2.0,18,Touchdown,2023
Stuttgart Silver Arrows,2.0,4,Interception,2023
Stuttgart Silver Arrows,3.0,1,1-Extra-Punkt,2023
Stuttgart Silver Arrows,3.0,16,Touchdown,2023
Stuttgart Silver Arrows,3.0,4,Strafe,2023
Stuttgart Silver Arrows,3.0,9,2-Extra-Punkte,2023
Stuttgart Silver Arrows,3.0,14,First Down,2023
Stuttgart Silver Arrows,4.0,1,First Down,2023
Stuttgart Silver Arrows,4.0,1,Touchdown,2023
Stuttgart Silver Arrows,5.0,1,Interception,2023
Stuttgart Silver Arrows,5.0,2,1-Extra-Punkt,2023
Stuttgart Silver Arrows,5.0,2,First Down,2023
Stuttgart Silver Arrows,5.0,3,Touchdown,2023
Stuttgart Silver Arrows,5.0,4,Strafe,2023
Stuttgart Silver Arrows,5.0,1,2-Extra-Punkte,2023
Stuttgart Silver Arrows,6.0,11,Touchdown,2023
Stuttgart Silver Arrows,6.0,7,Strafe,2023
Stuttgart Silver Arrows,6.0,4,2-Extra-Punkte,2023
Stuttgart Silver Arrows,6.0,1,Interception,2023
Stuttgart Silver Arrows,6.0,12,First Down,2023
Stuttgart Silver Arrows,7.0,1,2-Extra-Punkte,2023
Stuttgart Silver Arrows,7.0,1,Interception,2023
Stuttgart Silver Arrows,7.0,1,First Down,2023
Stuttgart Silver Arrows,8.0,1,Strafe,2023
Stuttgart Silver Arrows,10.0,2,Interception,2023
Stuttgart Silver Arrows,11.0,3,First Down,2023
Stuttgart Silver Arrows,11.0,2,Touchdown,2023
Stuttgart Silver Arrows,11.0,1,Interception,2023
Stuttgart Silver Arrows,11.0,1,1-Extra-Punkt,2023
Stuttgart Silver Arrows,12.0,1,Safety (+2),2023
Stuttgart Silver Arrows,12.0,1,Strafe,2023
Stuttgart Silver Arrows,12.0,1,Interception,2023
Stuttgart Silver Arrows,13.0,1,Safety (+2),2023
Stuttgart Silver Arrows,13.0,7,First Down,2023
Stuttgart Silver Arrows,13.0,9,Touchdown,2023
Stuttgart Silver Arrows,13.0,2,1-Extra-Punkt,2023
Stuttgart Silver Arrows,14.0,1,Strafe,2023
Stuttgart Silver Arrows,14.0,1,Touchdown,2023
Stuttgart Silver Arrows,15.0,1,Touchdown,2023
Stuttgart Silver Arrows,15.0,1,1-Extra-Punkt,2023
Stuttgart Silver Arrows,15.0,1,Strafe,2023
Stuttgart Silver Arrows,15.0,8,Interception,2023
Stuttgart Silver Arrows,16.0,11,Touchdown,2023
Stuttgart Silver Arrows,16.0,1,1-Extra-Punkt,2023
Stuttgart Silver Arrows,16.0,9,Strafe,2023
Stuttgart Silver Arrows,16.0,1,2-Extra-Punkte,2023
Stuttgart Silver Arrows,16.0,17,First Down,2023
Stuttgart Silver Arrows,17.0,1,First Down,2023
Stuttgart Silver Arrows,19.0,1,First Down,2023
Stuttgart Silver Arrows,19.0,1,Safety (+2),2023
Stuttgart Silver Arrows,19.0,4,Strafe,2023
Stuttgart Silver Arrows,21.0,2,Strafe,2023
Stuttgart Silver Arrows,21.0,2,Interception,2023
Stuttgart Silver Arrows,23.0,2,Interception,2023
Stuttgart Silver Arrows,33.0,1,Strafe,2023
Stuttgart Silver Arrows,47.0,5,First Down,2023
Stuttgart Silver Arrows,47.0,5,Touchdown,2023
Stuttgart Silver Arrows,52.0,1,1-Extra-Punkt,2023
Stuttgart Silver Arrows,52.0,1,First Down,2023
Stuttgart Silver Arrows,74.0,5,First Down,2023
Stuttgart Silver Arrows,74.0,5,Interception,2023
Stuttgart Silver Arrows,74.0,1,2-Extra-Punkte,2023
Stuttgart Silver Arrows,74.0,5,Touchdown,2023
Stuttgart Silver Arrows,88.0,1,Touchdown,2023
Stuttgart Silver Arrows,88.0,1,Strafe,2023
Stuttgart Silver Arrows,99.0,1,Strafe,2023
Stuttgart Silver Arrows,99.0,2,1-Extra-Punkt,2023
Stuttgart Silver Arrows,0.0,3,2-Extra-Punkte,2024
Stuttgart Silver Arrows,0.0,1,1-Extra-Punkt,2024
Stuttgart Silver Arrows,0.0,4,First Down,2024
Stuttgart Silver Arrows,0.0,3,Touchdown,2024
Stuttgart Silver Arrows,1.0,1,Interception,2024
Stuttgart Silver Arrows,1.0,3,Strafe,2024
Stuttgart Silver Arrows,1.0,2,1-Extra-Punkt,2024
Stuttgart Silver Arrows,1.0,2,First Down,2024
Stuttgart Silver Arrows,1.0,6,Touchdown,2024
Stuttgart Silver Arrows,5.0,1,First Down,2024
Stuttgart Silver Arrows,5.0,7,Touchdown,2024
Stuttgart Silver Arrows,5.0,1,2-Extra-Punkte,2024
Stuttgart Silver Arrows,5.0,1,Strafe,2024
Stuttgart Silver Arrows,6.0,5,First Down,2024
Stuttgart Silver Arrows,6.0,11,Touchdown,2024
Stuttgart Silver Arrows,6.0,6,2-Extra-Punkte,2024
Stuttgart Silver Arrows,6.0,3,Strafe,2024
Stuttgart Silver Arrows,8.0,2,2-Extra-Punkte,2024
Stuttgart Silver Arrows,8.0,2,Strafe,2024
Stuttgart Silver Arrows,8.0,1,First Down,2024
Stuttgart Silver Arrows,8.0,5,Touchdown,2024
Stuttgart Silver Arrows,8.0,1,1-Extra-Punkt,2024
Stuttgart Silver Arrows,9.0,1,Strafe,2024
Stuttgart Silver Arrows,9.0,1,Safety (+2),2024
Stuttgart Silver Arrows,11.0,1,1-Extra-Punkt,2024
Stuttgart Silver Arrows,11.0,2,Strafe,2024
Stuttgart Silver Arrows,11.0,12,First Down,2024
Stuttgart Silver Arrows,11.0,7,Touchdown,2024
Stuttgart Silver Arrows,12.0,1,Interception,2024
Stuttgart Silver Arrows,14.0,1,Strafe,2024
Stuttgart Silver Arrows,16.0,2,First Down,2024
Stuttgart Silver Arrows,16.0,4,Touchdown,2024
Stuttgart Silver Arrows,16.0,1,Strafe,2024
Stuttgart Silver Arrows,16.0,1,2-Extra-Punkte,2024
Stuttgart Silver Arrows,16.0,3,1-Extra-Punkt,2024
Stuttgart Silver Arrows,17.0,26,First Down,2024
Stuttgart Silver Arrows,17.0,17,Touchdown,2024
Stuttgart Silver Arrows,17.0,7,2-Extra-Punkte,2024
Stuttgart Silver Arrows,17.0,4,1-Extra-Punkt,2024
Stuttgart Silver Arrows,18.0,2,1-Extra-Punkt,2024
Stuttgart Silver Arrows,18.0,11,Interception,2024
Stuttgart Silver Arrows,18.0,3,First Down,2024
Stuttgart Silver Arrows,18.0,2,Touchdown,2024
Stuttgart Silver Arrows,19.0,5,First Down,2024
Stuttgart Silver Arrows,19.0,8,Touchdown,2024
Stuttgart Silver Arrows,19.0,1,Strafe,2024
Stuttgart Silver Arrows,19.0,4,Interception,2024
Stuttgart Silver Arrows,29.0,1,Interception,2024
Stuttgart Silver Arrows,30.0,3,First Down,2024
Stuttgart Silver Arrows,30.0,5,Touchdown,2024
Stuttgart Silver Arrows,30.0,1,2-Extra-Punkte,2024
